Sample	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0
F_grandis_NA_BW_1_R1	2821211.0	883398.0	476635.0	359339.0	338815.0	351892.0	365849.0	407015.0	452891.0	472751.0	473691.0	480836.0	480733.0	476323.0	469065.0	457875.0	448007.0	441966.0	442444.0	463128.0	513584.0	599404.0	724743.0	886004.0	1078175.0	1296993.0	1540880.0	1809511.0	2145940.0	2576011.0	3157581.0	4005635.0	5364475.0	7597901.0	11329278.0	14487751.0	10011551.0	1738580.0	2185.0
F_grandis_NA_BW_1_R2	4776053.0	675672.0	444062.0	365219.0	362796.0	381076.0	401382.0	446237.0	488354.0	501285.0	476242.0	464848.0	465211.0	468644.0	468284.0	465353.0	462460.0	464507.0	474653.0	500418.0	554159.0	649840.0	780221.0	942281.0	1125550.0	1319927.0	1531856.0	1785404.0	2097206.0	2508083.0	3064627.0	3859232.0	5070461.0	7040253.0	10493533.0	13824390.0	10203144.0	2024400.0	2723.0
F_grandis_NA_BW_2_R1	144444.0	41817.0	20813.0	14926.0	14636.0	14913.0	15616.0	16795.0	18012.0	18849.0	19584.0	19938.0	20320.0	20655.0	20206.0	20035.0	19290.0	18676.0	18710.0	19424.0	21222.0	24349.0	29631.0	37008.0	47194.0	62441.0	77097.0	80610.0	96427.0	112138.0	130407.0	169874.0	232503.0	337273.0	525318.0	694515.0	478091.0	82820.0	100.0
F_grandis_NA_BW_2_R2	304096.0	38948.0	24318.0	18934.0	18365.0	18332.0	19240.0	20697.0	22030.0	22246.0	21738.0	21129.0	20970.0	21262.0	21374.0	20885.0	21139.0	21182.0	22100.0	23357.0	25525.0	29769.0	34900.0	41899.0	48487.0	56679.0	66555.0	77494.0	91187.0	109196.0	134842.0	171100.0	226695.0	319313.0	479779.0	615010.0	428035.0	77772.0	98.0
F_grandis_NA_BW_3_R1	266683.0	89200.0	46946.0	37331.0	35623.0	36733.0	38059.0	40748.0	43637.0	46417.0	47295.0	48347.0	48769.0	49174.0	48287.0	47965.0	47121.0	46611.0	46734.0	49189.0	54904.0	63636.0	75808.0	92377.0	113922.0	138587.0	166113.0	191570.0	231292.0	281257.0	350652.0	459401.0	638595.0	962111.0	1635028.0	2309705.0	1539923.0	255676.0	264.0
F_grandis_NA_BW_3_R2	693807.0	96174.0	59297.0	48321.0	48478.0	49652.0	52194.0	55346.0	57686.0	59010.0	57553.0	56164.0	55735.0	56180.0	56847.0	56071.0	56014.0	57373.0	59360.0	63189.0	69599.0	80669.0	95533.0	113782.0	133523.0	157481.0	184139.0	216251.0	255434.0	309568.0	385979.0	494165.0	667450.0	966952.0	1505112.0	1900836.0	1191239.0	199292.0	235.0
F_grandis_NA_FW_1_R1	773557.0	251375.0	143307.0	113828.0	110845.0	113969.0	120080.0	135707.0	153722.0	163869.0	165902.0	170775.0	172671.0	171653.0	171136.0	167998.0	165613.0	163947.0	165783.0	173484.0	192471.0	226174.0	275692.0	339130.0	416625.0	507935.0	610492.0	726583.0	872533.0	1059679.0	1311932.0	1682735.0	2267149.0	3224063.0	4803757.0	6194745.0	4401209.0	778430.0	1087.0
F_grandis_NA_FW_1_R2	1820002.0	264397.0	175531.0	146491.0	146951.0	151982.0	162134.0	179786.0	198432.0	204912.0	196802.0	192843.0	194643.0	197431.0	198221.0	198877.0	197728.0	199470.0	204019.0	215523.0	236741.0	276106.0	329465.0	398457.0	475258.0	555304.0	648108.0	755271.0	888958.0	1062451.0	1297741.0	1625548.0	2123024.0	2922694.0	4253562.0	5506534.0	4067948.0	791066.0	1231.0
F_grandis_NA_FW_2_R1	249400.0	85828.0	47854.0	37217.0	38364.0	40730.0	43456.0	46959.0	50102.0	53490.0	55667.0	58096.0	59394.0	59856.0	60364.0	60559.0	59479.0	58334.0	58236.0	59565.0	64848.0	75511.0	92535.0	118036.0	155739.0	210375.0	262809.0	280144.0	339223.0	396872.0	474181.0	628933.0	879664.0	1295163.0	1985729.0	2537935.0	1632612.0	266935.0	277.0
F_grandis_NA_FW_2_R2	558985.0	90671.0	65054.0	53764.0	52123.0	53649.0	57427.0	63001.0	66553.0	68562.0	66987.0	66527.0	66959.0	68449.0	68937.0	67736.0	69595.0	70232.0	73112.0	78568.0	86575.0	99477.0	119257.0	143086.0	170427.0	200755.0	238489.0	282161.0	334764.0	404606.0	505793.0	649964.0	868253.0	1232683.0	1846560.0	2271868.0	1447376.0	251243.0	243.0
F_grandis_NA_FW_3_R1	487392.0	189074.0	109408.0	92289.0	92853.0	98449.0	103709.0	109597.0	115902.0	121841.0	123833.0	127236.0	130420.0	134986.0	133173.0	134286.0	132704.0	133142.0	135571.0	138602.0	152397.0	178434.0	215977.0	268331.0	329848.0	404572.0	492449.0	592127.0	715906.0	873581.0	1113553.0	1492200.0	2138885.0	3331142.0	5191615.0	6537894.0	3663286.0	574247.0	661.0
F_grandis_NA_FW_3_R2	1069154.0	188061.0	134093.0	120190.0	121522.0	130673.0	141051.0	150423.0	150613.0	156960.0	151787.0	151529.0	150287.0	159462.0	158774.0	155782.0	164614.0	167292.0	177432.0	190060.0	207928.0	237811.0	287706.0	345553.0	409023.0	484120.0	574598.0	683132.0	807850.0	978093.0	1237867.0	1620937.0	2210036.0	3201832.0	4837371.0	5593616.0	2917122.0	486482.0	736.0
F_grandis_NA_transfer_1_R1	928226.0	277683.0	146212.0	108808.0	101796.0	104744.0	107972.0	120362.0	132083.0	138361.0	138965.0	141536.0	141852.0	140154.0	137083.0	133467.0	130433.0	127958.0	128301.0	133271.0	147614.0	172465.0	209990.0	254892.0	309259.0	373678.0	442365.0	519482.0	616674.0	740905.0	906796.0	1151347.0	1538542.0	2184579.0	3252864.0	4138492.0	2759733.0	456609.0	561.0
F_grandis_NA_transfer_1_R2	1535152.0	208631.0	135555.0	111407.0	109776.0	114409.0	120408.0	132567.0	144306.0	147804.0	140752.0	138034.0	137509.0	139130.0	138149.0	137152.0	135624.0	136693.0	139105.0	147295.0	162386.0	189816.0	228024.0	274792.0	328160.0	384207.0	444388.0	518922.0	609405.0	726849.0	887546.0	1114414.0	1460767.0	2026502.0	3007983.0	3916284.0	2755065.0	510394.0	752.0
F_grandis_NA_transfer_2_R1	505261.0	166689.0	90624.0	66687.0	67916.0	72346.0	77281.0	82187.0	85480.0	89340.0	90784.0	92474.0	94283.0	95381.0	93206.0	91985.0	89515.0	87476.0	87712.0	88633.0	96009.0	111115.0	135168.0	170831.0	220761.0	288315.0	347349.0	373446.0	441917.0	506527.0	599700.0	785225.0	1084529.0	1584851.0	2379568.0	2902846.0	1716224.0	270129.0	251.0
F_grandis_NA_transfer_2_R2	967864.0	148255.0	101885.0	83200.0	80189.0	83347.0	88422.0	94775.0	97967.0	100910.0	95857.0	93918.0	93562.0	95498.0	94120.0	92242.0	94970.0	95492.0	99991.0	106884.0	116344.0	134375.0	160964.0	192559.0	225501.0	264435.0	308746.0	361362.0	424246.0	506085.0	626311.0	798997.0	1061868.0	1491307.0	2225242.0	2667296.0	1583183.0	271587.0	265.0
F_grandis_NA_transfer_3_R1	474162.0	166800.0	90544.0	72590.0	70670.0	74103.0	76923.0	81787.0	86386.0	89838.0	91301.0	93846.0	94647.0	95505.0	93314.0	93079.0	92806.0	91796.0	92608.0	95685.0	105568.0	122703.0	147251.0	180415.0	221022.0	269807.0	324454.0	376971.0	452563.0	548040.0	683432.0	897832.0	1266281.0	1933396.0	3182574.0	4237713.0	2541056.0	372059.0	408.0
F_grandis_NA_transfer_3_R2	1141412.0	170499.0	109413.0	93233.0	91563.0	97258.0	103514.0	108646.0	111645.0	114401.0	109944.0	108371.0	106933.0	108469.0	108689.0	106767.0	109499.0	111044.0	115901.0	124327.0	135116.0	157638.0	188293.0	225560.0	264370.0	310405.0	365467.0	430470.0	505823.0	609502.0	758182.0	980300.0	1324443.0	1908623.0	2931443.0	3505703.0	1938683.0	290019.0	367.0
F_heteroclitus_MDPL_BW_1_R1	478057.0	151365.0	85197.0	66433.0	65795.0	64594.0	67259.0	73439.0	80918.0	85644.0	89418.0	93171.0	93850.0	94144.0	93043.0	90912.0	88763.0	87609.0	87757.0	91166.0	101235.0	118777.0	144806.0	177686.0	217500.0	263326.0	315579.0	371386.0	442759.0	532557.0	651961.0	828121.0	1103981.0	1553473.0	2292963.0	2897461.0	2019812.0	360824.0	579.0
F_heteroclitus_MDPL_BW_1_R2	845295.0	126407.0	85228.0	71727.0	73939.0	73506.0	77955.0	85332.0	92295.0	96122.0	93622.0	93519.0	95340.0	96752.0	97062.0	96316.0	95386.0	95233.0	97339.0	102758.0	114153.0	132673.0	159746.0	194470.0	232209.0	273228.0	318223.0	370300.0	437726.0	521741.0	638114.0	803008.0	1047853.0	1446404.0	2122010.0	2729278.0	1997332.0	392988.0	731.0
F_heteroclitus_MDPL_BW_2_R1	295991.0	96361.0	53491.0	40266.0	41274.0	43472.0	45764.0	49763.0	53449.0	56251.0	57946.0	59911.0	60981.0	61011.0	60687.0	60247.0	59533.0	57921.0	57978.0	59916.0	66441.0	76816.0	92435.0	115631.0	149022.0	197702.0	239052.0	250015.0	297795.0	345436.0	407857.0	531576.0	730869.0	1061415.0	1633187.0	2025848.0	1272981.0	206196.0	253.0
F_heteroclitus_MDPL_BW_2_R2	745756.0	109883.0	70681.0	57053.0	56153.0	58220.0	60508.0	65868.0	69864.0	71575.0	69732.0	68060.0	67201.0	66860.0	66642.0	65886.0	66298.0	66947.0	69546.0	74108.0	81235.0	94130.0	111882.0	133418.0	156470.0	181943.0	213254.0	249701.0	293739.0	351445.0	433778.0	550107.0	726340.0	1014378.0	1488687.0	1729205.0	1043299.0	172661.0	227.0
F_heteroclitus_MDPL_BW_3_R1	83571.0	28325.0	15191.0	12248.0	12068.0	12170.0	12734.0	13775.0	14872.0	15486.0	15608.0	15958.0	16210.0	16366.0	16348.0	15992.0	15979.0	15742.0	16012.0	16577.0	18662.0	21463.0	25345.0	31579.0	38322.0	47020.0	57001.0	67516.0	81798.0	98751.0	123998.0	162306.0	228172.0	344756.0	560215.0	762906.0	511746.0	87731.0	120.0
F_heteroclitus_MDPL_BW_3_R2	179390.0	27918.0	17762.0	15156.0	14892.0	15661.0	16634.0	17424.0	18341.0	19143.0	18350.0	18031.0	17693.0	18368.0	18349.0	18061.0	18646.0	19241.0	20064.0	21447.0	23349.0	26778.0	32328.0	38982.0	46235.0	54258.0	63942.0	75231.0	89786.0	108492.0	135768.0	175392.0	238409.0	343604.0	527822.0	653264.0	413337.0	72973.0	118.0
F_heteroclitus_MDPL_FW_1_R1	507058.0	159567.0	87049.0	66235.0	62738.0	63892.0	66491.0	73229.0	80635.0	84278.0	84644.0	86729.0	86548.0	85730.0	83970.0	82453.0	81066.0	79513.0	79525.0	83629.0	92203.0	107013.0	129662.0	157299.0	189970.0	228092.0	270704.0	316800.0	372136.0	444098.0	542357.0	687020.0	920957.0	1307483.0	1915821.0	2411247.0	1669320.0	299884.0	413.0
F_heteroclitus_MDPL_FW_1_R2	970802.0	133316.0	85974.0	70902.0	70695.0	73052.0	77259.0	84362.0	90377.0	93128.0	88545.0	86336.0	86384.0	87228.0	86602.0	86326.0	85759.0	85972.0	87772.0	93365.0	102787.0	119092.0	141909.0	170105.0	201843.0	235046.0	271564.0	313905.0	365589.0	432050.0	527298.0	658667.0	858564.0	1188458.0	1728948.0	2231187.0	1643249.0	332504.0	537.0
F_heteroclitus_MDPL_FW_2_R1	374277.0	109746.0	53395.0	37533.0	36328.0	37412.0	39104.0	40793.0	44386.0	45787.0	47102.0	47968.0	48693.0	48642.0	47944.0	46934.0	45599.0	44405.0	43719.0	44880.0	49187.0	57593.0	69079.0	86358.0	111773.0	148149.0	183143.0	192494.0	232423.0	268176.0	315237.0	411295.0	567928.0	829570.0	1306117.0	1704271.0	1119665.0	177802.0	244.0
F_heteroclitus_MDPL_FW_2_R2	657721.0	86726.0	55971.0	43879.0	41694.0	42351.0	44446.0	47456.0	50536.0	51289.0	50008.0	47761.0	47569.0	48041.0	47969.0	47738.0	47162.0	47822.0	49420.0	52166.0	58269.0	67585.0	80486.0	96279.0	113072.0	133550.0	156388.0	183812.0	217305.0	262496.0	325726.0	415956.0	557758.0	793387.0	1224110.0	1579914.0	1062792.0	178311.0	230.0
F_heteroclitus_MDPL_FW_3_R1	533649.0	181812.0	94866.0	73598.0	70742.0	73458.0	76039.0	80526.0	86274.0	90164.0	91537.0	94535.0	94547.0	95748.0	94563.0	93565.0	91656.0	90806.0	91399.0	94694.0	103769.0	121475.0	146680.0	178699.0	220180.0	270132.0	328571.0	385318.0	463895.0	559251.0	697174.0	915540.0	1281375.0	1960923.0	3291431.0	4608294.0	3009258.0	484677.0	522.0
F_heteroclitus_MDPL_FW_3_R2	1226416.0	175942.0	112228.0	93066.0	91461.0	96101.0	102901.0	108135.0	110925.0	114040.0	109685.0	107655.0	106253.0	108531.0	108531.0	106477.0	108301.0	109326.0	114815.0	122520.0	133645.0	155701.0	187796.0	224957.0	264950.0	312794.0	367692.0	432710.0	510529.0	615161.0	765815.0	985997.0	1335210.0	1943880.0	3047870.0	3867059.0	2425669.0	410040.0	558.0
F_heteroclitus_MDPL_transfer_1_R1	414044.0	139583.0	81136.0	64341.0	63589.0	65869.0	67142.0	76939.0	87322.0	92024.0	92329.0	93418.0	94487.0	94231.0	93126.0	91485.0	89906.0	88905.0	89763.0	94422.0	104828.0	122277.0	148297.0	183044.0	226095.0	273896.0	330154.0	393630.0	473602.0	576484.0	715892.0	919665.0	1244497.0	1773862.0	2637320.0	3362282.0	2382506.0	422777.0	576.0
F_heteroclitus_MDPL_transfer_1_R2	861047.0	131268.0	88810.0	75880.0	77455.0	80822.0	85106.0	94711.0	104961.0	108153.0	103336.0	100825.0	100920.0	102907.0	103019.0	103317.0	103020.0	103764.0	106201.0	112515.0	124840.0	144563.0	173416.0	209477.0	250737.0	296695.0	346614.0	404166.0	477466.0	576160.0	708054.0	891893.0	1171564.0	1629200.0	2386689.0	3083960.0	2293946.0	447546.0	722.0
F_heteroclitus_MDPL_transfer_2_R1	418452.0	139109.0	73737.0	57634.0	63336.0	62681.0	62138.0	67201.0	74692.0	81393.0	85034.0	89906.0	93106.0	94633.0	93973.0	90290.0	88599.0	86117.0	84244.0	86260.0	93322.0	108282.0	131282.0	165879.0	217760.0	297697.0	386610.0	403703.0	490105.0	583085.0	679106.0	902121.0	1261570.0	1866351.0	2970563.0	4148394.0	3205260.0	631397.0	881.0
F_heteroclitus_MDPL_transfer_2_R2	771165.0	117380.0	84079.0	70045.0	74441.0	70930.0	73003.0	79964.0	88613.0	93817.0	93242.0	93597.0	95632.0	97242.0	99038.0	95219.0	93760.0	95116.0	98165.0	103724.0	114761.0	132388.0	157142.0	190222.0	227119.0	269542.0	321123.0	383381.0	462009.0	567086.0	713155.0	925897.0	1261024.0	1833112.0	2860272.0	3928584.0	3074835.0	625219.0	860.0
F_heteroclitus_MDPL_transfer_3_R1	684891.0	259519.0	135773.0	107431.0	103389.0	107449.0	109571.0	120267.0	132804.0	141119.0	143055.0	146887.0	149471.0	150805.0	149710.0	148409.0	146174.0	144189.0	146032.0	151497.0	169117.0	199390.0	243034.0	301402.0	379227.0	474204.0	588365.0	701272.0	863644.0	1079786.0	1378454.0	1843047.0	2629977.0	4013749.0	7042670.0	10701693.0	8288281.0	1528206.0	1648.0
F_heteroclitus_MDPL_transfer_3_R2	1055136.0	173635.0	119571.0	104720.0	106153.0	113063.0	120080.0	129728.0	140146.0	146107.0	143076.0	142605.0	143202.0	145397.0	150220.0	148172.0	149714.0	152722.0	159823.0	173049.0	194452.0	228714.0	277400.0	339477.0	412014.0	498408.0	604127.0	735437.0	904325.0	1137586.0	1473266.0	1970742.0	2796524.0	4231119.0	7105966.0	10105153.0	7613458.0	1459225.0	1896.0
F_heteroclitus_MDPP_BW_1_R1	705033.0	227401.0	124067.0	95723.0	93224.0	91365.0	93608.0	101928.0	109300.0	116530.0	120727.0	124505.0	125746.0	124750.0	122033.0	118714.0	114357.0	111977.0	111443.0	116353.0	127826.0	148409.0	179470.0	218904.0	265531.0	318527.0	378384.0	443591.0	525358.0	627142.0	768842.0	979938.0	1319183.0	1875998.0	2754414.0	3380753.0	2155819.0	356057.0	446.0
F_heteroclitus_MDPP_BW_1_R2	1221497.0	177027.0	117261.0	98762.0	101791.0	101064.0	105468.0	114328.0	121420.0	125867.0	123432.0	121906.0	123987.0	125536.0	125655.0	122984.0	120834.0	120851.0	122546.0	129376.0	142441.0	163615.0	196607.0	236439.0	281172.0	329144.0	379358.0	442469.0	516774.0	616758.0	755574.0	945644.0	1245280.0	1732958.0	2531043.0	3186556.0	2152276.0	397082.0	594.0
F_heteroclitus_MDPP_BW_2_R1	808738.0	233933.0	119076.0	85121.0	83717.0	87003.0	90012.0	95967.0	103749.0	107234.0	109221.0	111583.0	113258.0	113064.0	112242.0	109969.0	106903.0	104811.0	102926.0	106293.0	117254.0	135083.0	161214.0	198702.0	253468.0	333975.0	413277.0	441061.0	525758.0	613566.0	716331.0	934570.0	1292024.0	1873328.0	2902401.0	3727689.0	2488773.0	422263.0	618.0
F_heteroclitus_MDPP_BW_2_R2	1924914.0	248637.0	152176.0	120477.0	114673.0	115105.0	120546.0	128789.0	137190.0	137069.0	131029.0	127140.0	126832.0	127369.0	128085.0	126561.0	126097.0	127276.0	131924.0	138987.0	153671.0	176226.0	208953.0	246741.0	287165.0	331857.0	386273.0	448995.0	523958.0	623633.0	761723.0	956352.0	1252389.0	1730009.0	2508765.0	3024544.0	1997910.0	345688.0	447.0
F_heteroclitus_MDPP_BW_3_R1	318255.0	108226.0	54247.0	40960.0	38749.0	39293.0	40395.0	42916.0	46208.0	48095.0	49012.0	49863.0	50376.0	50350.0	49023.0	48473.0	47274.0	46736.0	46204.0	47858.0	52647.0	61407.0	74411.0	90920.0	112400.0	137239.0	166601.0	196097.0	236960.0	290235.0	360627.0	472781.0	659797.0	999536.0	1747002.0	2653838.0	2003767.0	371552.0	511.0
F_heteroclitus_MDPP_BW_3_R2	527776.0	76103.0	49526.0	41587.0	41067.0	42839.0	44794.0	48224.0	51418.0	52483.0	50788.0	49865.0	49164.0	49969.0	50598.0	49478.0	49304.0	50358.0	52178.0	55242.0	61653.0	72384.0	86190.0	105127.0	124715.0	149153.0	176191.0	210287.0	251796.0	308716.0	389742.0	509174.0	702754.0	1042977.0	1722506.0	2426235.0	1781474.0	346466.0	540.0
F_heteroclitus_MDPP_FW_1_R1	535273.0	178385.0	102490.0	83115.0	84582.0	86141.0	87112.0	97782.0	111494.0	116709.0	114326.0	116230.0	116894.0	116158.0	113679.0	111633.0	109676.0	108818.0	108663.0	112890.0	125351.0	146092.0	174738.0	212297.0	257662.0	309158.0	369167.0	435466.0	517228.0	621194.0	761141.0	965951.0	1286744.0	1816510.0	2659660.0	3364948.0	2343759.0	413755.0	602.0
F_heteroclitus_MDPP_FW_1_R2	1031602.0	157610.0	106829.0	92125.0	97744.0	100024.0	102828.0	114299.0	127363.0	130357.0	123217.0	120373.0	121660.0	122415.0	122184.0	121630.0	120497.0	121120.0	123830.0	130732.0	143952.0	167229.0	197368.0	236671.0	280445.0	327274.0	380394.0	440895.0	516651.0	613158.0	746571.0	932490.0	1213235.0	1672803.0	2413156.0	3100829.0	2277595.0	443590.0	728.0
F_heteroclitus_MDPP_FW_2_R1	296798.0	98632.0	51218.0	37997.0	37844.0	39484.0	41156.0	44563.0	48689.0	50799.0	52354.0	54135.0	55144.0	54759.0	55045.0	54260.0	52832.0	51315.0	51138.0	52111.0	57055.0	65855.0	80126.0	100861.0	130091.0	173426.0	218222.0	229670.0	276013.0	322304.0	373204.0	485477.0	669204.0	969695.0	1528301.0	2084313.0	1532602.0	288408.0	387.0
F_heteroclitus_MDPP_FW_2_R2	537295.0	82290.0	55804.0	44971.0	43963.0	44790.0	47817.0	51690.0	56582.0	57453.0	55736.0	54900.0	54716.0	55627.0	55658.0	54765.0	54629.0	55360.0	57621.0	60726.0	67483.0	78605.0	93809.0	113042.0	133582.0	157845.0	185269.0	219716.0	260942.0	315693.0	392203.0	500900.0	668088.0	948930.0	1462381.0	1950164.0	1450811.0	283206.0	425.0
F_heteroclitus_MDPP_FW_3_R1	356448.0	129842.0	69207.0	53981.0	51797.0	53098.0	54787.0	59079.0	64389.0	68148.0	69000.0	70357.0	71177.0	71702.0	70588.0	69766.0	68773.0	67603.0	67793.0	70332.0	77926.0	91617.0	110639.0	135574.0	167412.0	207091.0	251556.0	295360.0	359529.0	439548.0	549213.0	720811.0	1009341.0	1529172.0	2659088.0	3909696.0	2745951.0	457269.0	606.0
F_heteroclitus_MDPP_FW_3_R2	599406.0	96872.0	65358.0	56080.0	56116.0	59676.0	62906.0	67330.0	72085.0	74673.0	72840.0	71695.0	71039.0	71856.0	72374.0	71384.0	71807.0	72643.0	75560.0	81626.0	91230.0	106623.0	128601.0	155915.0	187100.0	222646.0	265929.0	318276.0	385135.0	472099.0	600455.0	786339.0	1085951.0	1615036.0	2656320.0	3595729.0	2363257.0	394650.0	649.0
F_heteroclitus_MDPP_transfer_1_R1	341882.0	97944.0	53350.0	42099.0	42778.0	43250.0	44224.0	49579.0	55998.0	58745.0	58062.0	58177.0	58998.0	58613.0	57008.0	56270.0	55107.0	54666.0	55199.0	57180.0	63128.0	72715.0	87381.0	105887.0	127373.0	152103.0	178562.0	209489.0	248677.0	297468.0	362059.0	457779.0	610904.0	857446.0	1256468.0	1595776.0	1148717.0	205575.0	288.0
F_heteroclitus_MDPP_transfer_1_R2	800750.0	102610.0	64351.0	53610.0	54960.0	56387.0	57827.0	63581.0	69917.0	70516.0	66460.0	65447.0	65572.0	65690.0	65339.0	66116.0	65633.0	65346.0	66405.0	69845.0	76095.0	87438.0	102138.0	121641.0	142254.0	163260.0	187470.0	215149.0	249509.0	291273.0	350042.0	432488.0	555753.0	748057.0	1065948.0	1357598.0	1030317.0	203827.0	305.0
F_heteroclitus_MDPP_transfer_2_R1	413118.0	138720.0	71928.0	51862.0	51189.0	53192.0	55306.0	59842.0	64371.0	67656.0	70042.0	71608.0	72563.0	73379.0	72388.0	70932.0	68661.0	66842.0	66047.0	67414.0	73176.0	85011.0	104303.0	130983.0	170088.0	229885.0	289392.0	297452.0	355331.0	414662.0	478096.0	623955.0	859885.0	1249627.0	1989735.0	2755889.0	2013125.0	370313.0	543.0
F_heteroclitus_MDPP_transfer_2_R2	510369.0	81661.0	59254.0	48502.0	46850.0	48225.0	50488.0	55565.0	60339.0	62197.0	60152.0	58980.0	59656.0	60774.0	60521.0	59968.0	59068.0	59742.0	61874.0	65998.0	73670.0	86278.0	104085.0	125918.0	151917.0	180369.0	214495.0	255712.0	306193.0	376457.0	475274.0	618688.0	846270.0	1236524.0	2016224.0	2876929.0	2203606.0	439044.0	675.0
F_heteroclitus_MDPP_transfer_3_R1	325794.0	118190.0	61169.0	46920.0	45246.0	46443.0	47383.0	51338.0	55766.0	58263.0	59189.0	60394.0	60723.0	60132.0	59593.0	58705.0	57037.0	56313.0	56919.0	59161.0	64704.0	75857.0	91943.0	113568.0	138811.0	170144.0	206933.0	241903.0	292926.0	359143.0	448498.0	586462.0	817449.0	1228502.0	2145462.0	3339762.0	2743547.0	554189.0	851.0
F_heteroclitus_MDPP_transfer_3_R2	400061.0	63789.0	44729.0	38402.0	39499.0	41615.0	43672.0	47079.0	51017.0	52678.0	51008.0	50723.0	50701.0	51105.0	52437.0	51282.0	51539.0	52216.0	53916.0	58104.0	65286.0	76013.0	92698.0	112222.0	134944.0	162579.0	193495.0	234802.0	286056.0	356157.0	455172.0	604830.0	852075.0	1291500.0	2208694.0	3310857.0	2702837.0	578455.0	1088.0
F_notatus_NA_BW_1_R1	720350.0	236293.0	138725.0	108342.0	101877.0	106192.0	112002.0	125503.0	140515.0	149187.0	151305.0	156185.0	160165.0	160164.0	159413.0	156331.0	153189.0	151282.0	153292.0	160390.0	179255.0	210071.0	256068.0	318224.0	391327.0	479843.0	580891.0	693471.0	841765.0	1026353.0	1278976.0	1652045.0	2237764.0	3188486.0	4736828.0	5997602.0	3980662.0	620472.0	648.0
F_notatus_NA_BW_1_R2	1695638.0	251548.0	169162.0	139738.0	137395.0	142786.0	153175.0	170639.0	185944.0	190997.0	184223.0	180948.0	183111.0	185137.0	187066.0	186168.0	186750.0	188663.0	193717.0	203273.0	225118.0	262202.0	313740.0	379318.0	453734.0	535592.0	625629.0	732361.0	867666.0	1038961.0	1273883.0	1603437.0	2096616.0	2887506.0	4189113.0	5309706.0	3644188.0	615859.0	746.0
F_notatus_NA_BW_2_R1	191258.0	65505.0	35754.0	26508.0	25824.0	27206.0	28469.0	30838.0	34418.0	36525.0	38280.0	40066.0	40931.0	42394.0	42520.0	42445.0	41769.0	41143.0	40627.0	41693.0	45069.0	52963.0	65173.0	83430.0	111030.0	154368.0	201053.0	206430.0	252573.0	300785.0	350337.0	468590.0	657891.0	972269.0	1558365.0	2212666.0	1658762.0	292160.0	332.0
F_notatus_NA_BW_2_R2	354199.0	56216.0	40801.0	33016.0	31077.0	32012.0	34190.0	37506.0	41265.0	42239.0	41416.0	41161.0	41983.0	42730.0	43358.0	43167.0	43502.0	43898.0	45653.0	48715.0	54033.0	63339.0	76681.0	92561.0	111870.0	134539.0	161700.0	194490.0	235239.0	291781.0	368761.0	481955.0	656306.0	956218.0	1515217.0	2120387.0	1609668.0	295242.0	328.0
F_notatus_NA_BW_3_R1	495644.0	180616.0	96776.0	76722.0	74172.0	75661.0	77782.0	85153.0	93593.0	100099.0	103057.0	105628.0	108230.0	109695.0	109224.0	108901.0	106612.0	105603.0	106427.0	111584.0	123061.0	144432.0	175917.0	218725.0	273638.0	341636.0	419068.0	496332.0	612455.0	762301.0	969075.0	1290766.0	1827889.0	2788882.0	4900997.0	7705491.0	5993465.0	1071892.0	1314.0
F_notatus_NA_BW_3_R2	1078451.0	164931.0	110920.0	94304.0	93426.0	97457.0	104163.0	111752.0	120187.0	125219.0	123221.0	121770.0	122845.0	125118.0	126935.0	125881.0	126907.0	128836.0	133745.0	143186.0	159482.0	185748.0	223866.0	271866.0	328104.0	394431.0	473664.0	568079.0	691587.0	858506.0	1094481.0	1434336.0	1988137.0	2948864.0	4842676.0	6847488.0	4960287.0	896395.0	1264.0
F_notatus_NA_FW_1_R1	344346.0	100435.0	52834.0	40630.0	38727.0	37702.0	39101.0	42179.0	45256.0	48321.0	49968.0	51892.0	52468.0	52273.0	51394.0	49515.0	48054.0	47701.0	47459.0	50133.0	55576.0	64926.0	78636.0	96689.0	118006.0	141874.0	168992.0	197647.0	235448.0	282057.0	346850.0	443126.0	596165.0	846385.0	1247123.0	1574457.0	1047908.0	169779.0	199.0
F_notatus_NA_FW_1_R2	537286.0	72192.0	46987.0	40206.0	40787.0	40173.0	41553.0	45419.0	49083.0	50833.0	49494.0	49224.0	50034.0	51172.0	50976.0	50163.0	49598.0	49965.0	51176.0	53416.0	59264.0	68750.0	83879.0	100888.0	122120.0	143155.0	167017.0	194374.0	231632.0	276390.0	340751.0	431615.0	568408.0	784891.0	1165537.0	1522476.0	1074532.0	196545.0	270.0
F_notatus_NA_FW_2_R1	376883.0	120612.0	61025.0	42673.0	40991.0	43080.0	44542.0	47900.0	51447.0	54290.0	56724.0	58193.0	59409.0	60245.0	59616.0	58471.0	57479.0	55949.0	54727.0	56163.0	61309.0	71625.0	86652.0	108415.0	142127.0	190589.0	242616.0	249475.0	297661.0	348402.0	399116.0	520922.0	717430.0	1046942.0	1666636.0	2380140.0	1799859.0	322984.0	341.0
